# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
MappedFileStorage.totalBytesMapped,1705908876374000000,1705908936374000000,140771328
FilePageCacheLockFree.totalNativeBytesReclaimed,1705908876374000000,1705908936374000000,0
StorageLockContext.competingThreads.max,1705908876374000000,1705908936374000000,0
FilePageCache.maxCacheSizeInBytes,1705908876374000000,1705908936374000000,503341056
FilePageCache.pageHits,1705908876374000000,1705908936374000000,3314
FileChannelInterruptsRetryer.totalRetriedAttempts,1705908876374000000,1705908936374000000,0
DirectByteBufferAllocator.reclaimed,1705908876374000000,1705908936374000000,0
FilePageCacheLockFree.totalBytesWritten,1705908876374000000,1705908936374000000,17243
FilePageCacheLockFree.totalPagesReadMs,1705908876374000000,1705908936374000000,1
FilePageCacheLockFree.totalPageAllocationsWaited,1705908876374000000,1705908936374000000,0
FilePageCacheLockFree.totalPagesAllocated,1705908876374000000,1705908936374000000,4
FilePageCacheLockFree.housekeeperTimeSpentMs,1705908876374000000,1705908936374000000,37
StorageLockContext.competingThreads.90P,1705908876374000000,1705908936374000000,0
FilePageCacheLockFree.totalPagesReclaimed,1705908876374000000,1705908936374000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1705908876374000000,1705908936374000000,0
FilePageCacheLockFree.totalPagesWriteMs,1705908876374000000,1705908936374000000,1
FilePageCache.disposedBuffers,1705908876374000000,1705908936374000000,0
DirectByteBufferAllocator.misses,1705908876374000000,1705908936374000000,5
MappedFileStorage.totalPagesMapped,1705908876374000000,1705908936374000000,17
FilePageCache.pageLoads,1705908876374000000,1705908936374000000,1
StreamlinedBlobStorage.recordsDeleted,1705908876374000000,1705908936374000000,1
FilePageCache.capacityInBytes,1705908876374000000,1705908936374000000,503316478
StreamlinedBlobStorage.recordsRelocated,1705908876374000000,1705908936374000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705908876374000000,1705908936374000000,1048576
FilePageCacheLockFree.totalBytesRequested,1705908876374000000,1705908936374000000,22708224
FilePageCacheLockFree.totalPagesRequested,1705908876374000000,1705908936374000000,2772
FilePageCacheLockFree.totalBytesRead,1705908876374000000,1705908936374000000,24576
MappedFileStorage.storages,1705908876374000000,1705908936374000000,16
FilePageCache.pageLoadsAboveSizeThreshold,1705908876374000000,1705908936374000000,0
FilePageCache.totalPageLoadsUs,1705908876374000000,1705908936374000000,81
FilePageCacheLockFree.totalClosedStoragesReclaimed,1705908876374000000,1705908936374000000,0
FilePageCacheLockFree.totalPagesHandedOver,1705908876374000000,1705908936374000000,0
FilePageCacheLockFree.heapBytesInUse,1705908876374000000,1705908936374000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1705908876374000000,1705908936374000000,2794
FilePageCacheLockFree.totalPagesWritten,1705908876374000000,1705908936374000000,9
StreamlinedBlobStorage.recordsAllocated,1705908876374000000,1705908936374000000,1
DirectByteBufferAllocator.disposed,1705908876374000000,1705908936374000000,0
DirectByteBufferAllocator.hits,1705908876374000000,1705908936374000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1705908876374000000,1705908936374000000,8
FilePageCache.totalPageDisposalsUs,1705908876374000000,1705908936374000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1705908876374000000,1705908936374000000,2
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1705908876374000000,1705908936374000000,504291328
FilePageCacheLockFree.housekeeperTurnsDone,1705908876374000000,1705908936374000000,120
FilePageCacheLockFree.housekeeperTurnsSkipped,1705908876374000000,1705908936374000000,53253
FilePageCacheLockFree.totalNativeBytesAllocated,1705908876374000000,1705908936374000000,32768
FilePageCache.maxRegisteredFiles,1705908876374000000,1705908936374000000,908
FilePageCache.pageFastCacheHits,1705908876374000000,1705908936374000000,10797
FilePageCacheLockFree.totalHeapBytesAllocated,1705908876374000000,1705908936374000000,0
StorageLockContext.competingThreads.avg,1705908876374000000,1705908936374000000,0.0
FilePageCacheLockFree.nativeBytesInUse,1705908876374000000,1705908936374000000,933888
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1705908876374000000,1705908936374000000,8
FilePageCache.uncachedFileAccess,1705908876374000000,1705908936374000000,27
workspaceModel.update.unloaded.entities.ms,1705908876374000000,1705908936374000000,0
workspaceModel.updates.count,1705908876374000000,1705908936374000000,4
workspaceModel.loading.from.cache.ms,1705908876374000000,1705908936374000000,443
workspaceModel.check.recursive.update.ms,1705908876374000000,1705908936374000000,1
workspaceModel.loading.total.ms,1705908876374000000,1705908936374000000,482
workspaceModel.initializing.ms,1705908876374000000,1705908936374000000,1
workspaceModel.collect.changes.ms,1705908876374000000,1705908936374000000,0
workspaceModel.pre.handlers.ms,1705908876374000000,1705908936374000000,0
workspaceModel.updates.precise.ms,1705908876374000000,1705908936374000000,57
workspaceModel.updates.ms,1705908876374000000,1705908936374000000,97
workspaceModel.to.snapshot.ms,1705908876374000000,1705908936374000000,1
workspaceModel.init.bridges.ms,1705908876374000000,1705908936374000000,1
workspaceModel.replace.project.model.ms,1705908876374000000,1705908936374000000,0
jps.global.initialize.library.bridges.after.loading.ms,1705908876374000000,1705908936374000000,0
workspaceModel.load.cache.from.file.ms,1705908876374000000,1705908936374000000,447
workspaceModel.moduleBridge.before.changed.ms,1705908876374000000,1705908936374000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1705908876374000000,1705908936374000000,1
jps.library.entities.serializer.save.entities.ms,1705908876374000000,1705908936374000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1705908876374000000,1705908936374000000,1
workspaceModel.mutableEntityStorage.put.entity.ms,1705908876374000000,1705908936374000000,39
workspaceModel.moduleManagerBridge.load.module.ms,1705908876374000000,1705908936374000000,0
jps.project.serializers.save.ms,1705908876374000000,1705908936374000000,2
jps.artifact.entities.serializer.load.entities.ms,1705908876374000000,1705908936374000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1705908876374000000,1705908936374000000,1
workspaceModel.mutableEntityStorage.add.diff.ms,1705908876374000000,1705908936374000000,44
workspaceModel.delayed.project.synchronizer.sync.ms,1705908876374000000,1705908936374000000,283
jps.project.serializers.load.ms,1705908876374000000,1705908936374000000,164
workspaceModel.mutableEntityStorage.referrers.ms,1705908876374000000,1705908936374000000,0
jps.save.global.entities.ms,1705908876374000000,1705908936374000000,1
jps.apply.loaded.storage.ms,1705908876374000000,1705908936374000000,96
jps.app.storage.content.writer.save.component.ms,1705908876374000000,1705908936374000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1705908876374000000,1705908936374000000,91
workspaceModel.mutableEntityStorage.to.snapshot.ms,1705908876374000000,1705908936374000000,5
workspaceModel.mutableEntityStorage.add.entity.ms,1705908876374000000,1705908936374000000,109
jps.library.entities.serializer.load.entities.ms,1705908876374000000,1705908936374000000,0
jps.facet.change.listener.before.change.events.ms,1705908876374000000,1705908936374000000,1
jps.facet.change.listener.process.change.events.ms,1705908876374000000,1705908936374000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1705908876374000000,1705908936374000000,0
workspaceModel.sync.entities.ms,1705908876374000000,1705908936374000000,0
jps.global.get.library.ms,1705908876374000000,1705908936374000000,0
jps.storage.jps.conf.reader.load.component.ms,1705908876374000000,1705908936374000000,22
workspaceModel.mutableEntityStorage.entities.ms,1705908876374000000,1705908936374000000,23
jps.global.handle.before.change.events.ms,1705908876374000000,1705908936374000000,0
jps.reload.project.entities.ms,1705908876374000000,1705908936374000000,0
workspaceModel.global.updates.count,1705908876374000000,1705908936374000000,1
jps.app.storage.content.reader.load.component.ms,1705908876374000000,1705908936374000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1705908876374000000,1705908936374000000,2
workspaceModel.moduleManagerBridge.newModule.ms,1705908876374000000,1705908936374000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1705908876374000000,1705908936374000000,0
workspaceModel.orphan.listener.update.ms,1705908876374000000,1705908936374000000,3
jps.global.handle.changed.events.ms,1705908876374000000,1705908936374000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1705908876374000000,1705908936374000000,2
jps.module.iml.entities.serializer.load.entities.ms,1705908876374000000,1705908936374000000,150
jps.artifact.entities.serializer.save.entities.ms,1705908876374000000,1705908936374000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1705908876374000000,1705908936374000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1705908876374000000,1705908936374000000,0
workspaceModel.save.cache.to.file.ms,1705908876374000000,1705908936374000000,153
workspaceModel.global.apply.state.to.project.builder.ms,1705908876374000000,1705908936374000000,0
jps.facet.change.listener.init.bridge.ms,1705908876374000000,1705908936374000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1705908876374000000,1705908936374000000,1
jps.global.get.library.by.name.ms,1705908876374000000,1705908936374000000,0
workspaceModel.global.updates.ms,1705908876374000000,1705908936374000000,3
workspaceModel.mutableEntityStorage.resolve.ms,1705908876374000000,1705908936374000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1705908876374000000,1705908936374000000,27
jps.module.iml.entities.serializer.save.entities.ms,1705908876374000000,1705908936374000000,0
jps.global.initialize.library.bridges.ms,1705908876374000000,1705908936374000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1705908876374000000,1705908936374000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1705908876374000000,1705908936374000000,0
jps.save.changed.project.entities.ms,1705908876374000000,1705908936374000000,2
jps.global.get.libraries.ms,1705908876374000000,1705908936374000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1705908876374000000,1705908936374000000,744
workspaceModel.moduleBridge.update.option.ms,1705908876374000000,1705908936374000000,0
workspaceModel.global.apply.state.to.project.ms,1705908876374000000,1705908936374000000,33
jps.load.project.to.empty.storage.ms,1705908876374000000,1705908936374000000,177
jps.load.initial.state.ms,1705908876374000000,1705908936374000000,7
workspaceModel.mutableEntityStorage.modify.entity.ms,1705908876374000000,1705908936374000000,9
workspaceModel.load.cache.metadata.from.file.ms,1705908876374000000,1705908936374000000,72
AWTEventQueue.eventsDispatched,1705908876374000000,1705908936374000000,6683
FlushQueue.executionTimeAvgNs,1705908876374000000,1705908936374000000,103504.39030766136
FlushQueue.tasksExecuted,1705908876374000000,1705908936374000000,4973
NonBlockingReadAction.finalizedExecutionTimeUs,1705908876374000000,1705908936374000000,1194338
NonBlockingReadAction.finalizedExecutionsCount,1705908876374000000,1705908936374000000,194
FlushQueue.queueSizeAvg,1705908876374000000,1705908936374000000,3.24069977880555
FlushQueue.executionTimeMaxNs,1705908876374000000,1705908936374000000,66060287
FlushQueue.waitingTime90PNs,1705908876374000000,1705908936374000000,8781823
ReadAction.executionsCount,1705908876374000000,1705908936374000000,3555892
FlushQueue.waitingTimeMaxNs,1705908876374000000,1705908936374000000,82837503
FlushQueue.queueSize90P,1705908876374000000,1705908936374000000,10
WriteAction.executionsCount,1705908876374000000,1705908936374000000,36
AWTEventQueue.dispatchTime90PNs,1705908876374000000,1705908936374000000,1449983
FlushQueue.waitingTimeAvgNs,1705908876374000000,1705908936374000000,2698595.9507339634
NonBlockingReadAction.failedExecutionTimeUs,1705908876374000000,1705908936374000000,0
AWTEventQueue.dispatchTimeTotalNS,1705908876374000000,1705908936374000000,6824909500
FlushQueue.queueSizeMax,1705908876374000000,1705908936374000000,23
NonBlockingReadAction.failedExecutionsCount,1705908876374000000,1705908936374000000,0
AWTEventQueue.dispatchTimeMaxNs,1705908876374000000,1705908936374000000,66322431
FlushQueue.executionTime90PNs,1705908876374000000,1705908936374000000,168959
AWTEventQueue.dispatchTimeAvgNs,1705908876374000000,1705908936374000000,1021338.9645368847
IndexesFlusher.totalContentionQuotaSpent,1705908876374000000,1705908936374000000,0
Indexes.entries.lookupDurationMaxMs,1705908876374000000,1705908936374000000,4.0
Indexes.stubs.lookupDuration90PMs,1705908876374000000,1705908936374000000,1.0
Indexes.allKeys.lookups,1705908876374000000,1705908936374000000,2.0
Indexes.stubs.lookups,1705908876374000000,1705908936374000000,566.0
Indexes.allKeys.lookupDurationMaxMs,1705908876374000000,1705908936374000000,0.0
IndexesFlusher.totalFlushesRetried,1705908876374000000,1705908936374000000,0
Indexes.entries.lookupDurationAvgMs,1705908876374000000,1705908936374000000,0.04154727793696275
Indexes.stubs.lookupDurationAvgMs,1705908876374000000,1705908936374000000,0.5212014134275619
Indexes.entries.lookups,1705908876374000000,1705908936374000000,698.0
Indexes.allKeys.lookupDuration90PMs,1705908876374000000,1705908936374000000,0.0
IndexesFlusher.totalFlushes,1705908876374000000,1705908936374000000,59
Indexes.allKeys.lookupDurationAvgMs,1705908876374000000,1705908936374000000,0.0
IndexesFlusher.totalFlushingTimeUs,1705908876374000000,1705908936374000000,331814
Indexes.stubs.lookupDurationMaxMs,1705908876374000000,1705908936374000000,25.0
Indexes.entries.lookupDuration90PMs,1705908876374000000,1705908936374000000,0.0
FileNameCache.queries,1705908876374000000,1705908936374000000,58381306
FileNameCache.totalMisses,1705908876374000000,1705908936374000000,2584027
JVM.GC.collectionTimesMs,1705908876374000000,1705908936374000000,205
JVM.usedNativeBytes,1705908876374000000,1705908936374000000,479615696
JVM.totalCpuTimeMs,1705908876374000000,1705908936374000000,18672
JVM.GC.collections,1705908876374000000,1705908936374000000,22
JVM.maxNativeBytes,1705908876374000000,1705908936374000000,-1
JVM.totalBytesAllocated,1705908876374000000,1705908936374000000,8519607520
JVM.usedHeapBytes,1705908876374000000,1705908936374000000,1030584320
JVM.maxHeapBytes,1705908876374000000,1705908936374000000,2147483648
OS.loadAverage,1705908876374000000,1705908936374000000,-1.0
JVM.threadCount,1705908876374000000,1705908936374000000,147
MappedFileStorage.totalBytesMapped,1705908936374000000,1705908996380000000,140771328
FilePageCacheLockFree.totalNativeBytesReclaimed,1705908936374000000,1705908996380000000,0
StorageLockContext.competingThreads.max,1705908936374000000,1705908996380000000,0
FilePageCache.maxCacheSizeInBytes,1705908936374000000,1705908996380000000,503341056
FilePageCache.pageHits,1705908936374000000,1705908996380000000,5187
FileChannelInterruptsRetryer.totalRetriedAttempts,1705908936374000000,1705908996380000000,0
DirectByteBufferAllocator.reclaimed,1705908936374000000,1705908996380000000,0
FilePageCacheLockFree.totalBytesWritten,1705908936374000000,1705908996380000000,21142
FilePageCacheLockFree.totalPagesReadMs,1705908936374000000,1705908996380000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1705908936374000000,1705908996380000000,0
FilePageCacheLockFree.totalPagesAllocated,1705908936374000000,1705908996380000000,2
FilePageCacheLockFree.housekeeperTimeSpentMs,1705908936374000000,1705908996380000000,36
StorageLockContext.competingThreads.90P,1705908936374000000,1705908996380000000,0
FilePageCacheLockFree.totalPagesReclaimed,1705908936374000000,1705908996380000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1705908936374000000,1705908996380000000,0
FilePageCacheLockFree.totalPagesWriteMs,1705908936374000000,1705908996380000000,0
FilePageCache.disposedBuffers,1705908936374000000,1705908996380000000,0
DirectByteBufferAllocator.misses,1705908936374000000,1705908996380000000,2
MappedFileStorage.totalPagesMapped,1705908936374000000,1705908996380000000,17
FilePageCache.pageLoads,1705908936374000000,1705908996380000000,0
StreamlinedBlobStorage.recordsDeleted,1705908936374000000,1705908996380000000,1
FilePageCache.capacityInBytes,1705908936374000000,1705908996380000000,503316478
StreamlinedBlobStorage.recordsRelocated,1705908936374000000,1705908996380000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705908936374000000,1705908996380000000,1048576
FilePageCacheLockFree.totalBytesRequested,1705908936374000000,1705908996380000000,40026112
FilePageCacheLockFree.totalPagesRequested,1705908936374000000,1705908996380000000,4886
FilePageCacheLockFree.totalBytesRead,1705908936374000000,1705908996380000000,0
MappedFileStorage.storages,1705908936374000000,1705908996380000000,16
FilePageCache.pageLoadsAboveSizeThreshold,1705908936374000000,1705908996380000000,0
FilePageCache.totalPageLoadsUs,1705908936374000000,1705908996380000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1705908936374000000,1705908996380000000,0
FilePageCacheLockFree.totalPagesHandedOver,1705908936374000000,1705908996380000000,0
FilePageCacheLockFree.heapBytesInUse,1705908936374000000,1705908996380000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1705908936374000000,1705908996380000000,2794
FilePageCacheLockFree.totalPagesWritten,1705908936374000000,1705908996380000000,9
StreamlinedBlobStorage.recordsAllocated,1705908936374000000,1705908996380000000,1
DirectByteBufferAllocator.disposed,1705908936374000000,1705908996380000000,0
DirectByteBufferAllocator.hits,1705908936374000000,1705908996380000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1705908936374000000,1705908996380000000,7
FilePageCache.totalPageDisposalsUs,1705908936374000000,1705908996380000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1705908936374000000,1705908996380000000,3
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1705908936374000000,1705908996380000000,504307712
FilePageCacheLockFree.housekeeperTurnsDone,1705908936374000000,1705908996380000000,120
FilePageCacheLockFree.housekeeperTurnsSkipped,1705908936374000000,1705908996380000000,50896
FilePageCacheLockFree.totalNativeBytesAllocated,1705908936374000000,1705908996380000000,16384
FilePageCache.maxRegisteredFiles,1705908936374000000,1705908996380000000,908
FilePageCache.pageFastCacheHits,1705908936374000000,1705908996380000000,17040
FilePageCacheLockFree.totalHeapBytesAllocated,1705908936374000000,1705908996380000000,0
StorageLockContext.competingThreads.avg,1705908936374000000,1705908996380000000,0.0
FilePageCacheLockFree.nativeBytesInUse,1705908936374000000,1705908996380000000,950272
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1705908936374000000,1705908996380000000,8
FilePageCache.uncachedFileAccess,1705908936374000000,1705908996380000000,42
workspaceModel.update.unloaded.entities.ms,1705908936374000000,1705908996380000000,0
workspaceModel.updates.count,1705908936374000000,1705908996380000000,4
workspaceModel.loading.from.cache.ms,1705908936374000000,1705908996380000000,443
workspaceModel.check.recursive.update.ms,1705908936374000000,1705908996380000000,1
workspaceModel.loading.total.ms,1705908936374000000,1705908996380000000,482
workspaceModel.initializing.ms,1705908936374000000,1705908996380000000,1
workspaceModel.collect.changes.ms,1705908936374000000,1705908996380000000,0
workspaceModel.pre.handlers.ms,1705908936374000000,1705908996380000000,0
workspaceModel.updates.precise.ms,1705908936374000000,1705908996380000000,57
workspaceModel.updates.ms,1705908936374000000,1705908996380000000,97
workspaceModel.to.snapshot.ms,1705908936374000000,1705908996380000000,1
workspaceModel.init.bridges.ms,1705908936374000000,1705908996380000000,1
workspaceModel.replace.project.model.ms,1705908936374000000,1705908996380000000,0
jps.global.initialize.library.bridges.after.loading.ms,1705908936374000000,1705908996380000000,0
workspaceModel.load.cache.from.file.ms,1705908936374000000,1705908996380000000,447
workspaceModel.moduleBridge.before.changed.ms,1705908936374000000,1705908996380000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1705908936374000000,1705908996380000000,1
jps.library.entities.serializer.save.entities.ms,1705908936374000000,1705908996380000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1705908936374000000,1705908996380000000,1
workspaceModel.mutableEntityStorage.put.entity.ms,1705908936374000000,1705908996380000000,39
workspaceModel.moduleManagerBridge.load.module.ms,1705908936374000000,1705908996380000000,0
jps.project.serializers.save.ms,1705908936374000000,1705908996380000000,2
jps.artifact.entities.serializer.load.entities.ms,1705908936374000000,1705908996380000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1705908936374000000,1705908996380000000,1
workspaceModel.mutableEntityStorage.add.diff.ms,1705908936374000000,1705908996380000000,44
workspaceModel.delayed.project.synchronizer.sync.ms,1705908936374000000,1705908996380000000,283
jps.project.serializers.load.ms,1705908936374000000,1705908996380000000,164
workspaceModel.mutableEntityStorage.referrers.ms,1705908936374000000,1705908996380000000,0
jps.save.global.entities.ms,1705908936374000000,1705908996380000000,4
jps.apply.loaded.storage.ms,1705908936374000000,1705908996380000000,96
jps.app.storage.content.writer.save.component.ms,1705908936374000000,1705908996380000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1705908936374000000,1705908996380000000,91
workspaceModel.mutableEntityStorage.to.snapshot.ms,1705908936374000000,1705908996380000000,5
workspaceModel.mutableEntityStorage.add.entity.ms,1705908936374000000,1705908996380000000,109
jps.library.entities.serializer.load.entities.ms,1705908936374000000,1705908996380000000,0
jps.facet.change.listener.before.change.events.ms,1705908936374000000,1705908996380000000,1
jps.facet.change.listener.process.change.events.ms,1705908936374000000,1705908996380000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1705908936374000000,1705908996380000000,0
workspaceModel.sync.entities.ms,1705908936374000000,1705908996380000000,0
jps.global.get.library.ms,1705908936374000000,1705908996380000000,0
jps.storage.jps.conf.reader.load.component.ms,1705908936374000000,1705908996380000000,22
workspaceModel.mutableEntityStorage.entities.ms,1705908936374000000,1705908996380000000,23
jps.global.handle.before.change.events.ms,1705908936374000000,1705908996380000000,0
jps.reload.project.entities.ms,1705908936374000000,1705908996380000000,0
workspaceModel.global.updates.count,1705908936374000000,1705908996380000000,1
jps.app.storage.content.reader.load.component.ms,1705908936374000000,1705908996380000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1705908936374000000,1705908996380000000,2
workspaceModel.moduleManagerBridge.newModule.ms,1705908936374000000,1705908996380000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1705908936374000000,1705908996380000000,0
workspaceModel.orphan.listener.update.ms,1705908936374000000,1705908996380000000,3
jps.global.handle.changed.events.ms,1705908936374000000,1705908996380000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1705908936374000000,1705908996380000000,2
jps.module.iml.entities.serializer.load.entities.ms,1705908936374000000,1705908996380000000,150
jps.artifact.entities.serializer.save.entities.ms,1705908936374000000,1705908996380000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1705908936374000000,1705908996380000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1705908936374000000,1705908996380000000,0
workspaceModel.save.cache.to.file.ms,1705908936374000000,1705908996380000000,153
workspaceModel.global.apply.state.to.project.builder.ms,1705908936374000000,1705908996380000000,0
jps.facet.change.listener.init.bridge.ms,1705908936374000000,1705908996380000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1705908936374000000,1705908996380000000,1
jps.global.get.library.by.name.ms,1705908936374000000,1705908996380000000,0
workspaceModel.global.updates.ms,1705908936374000000,1705908996380000000,3
workspaceModel.mutableEntityStorage.resolve.ms,1705908936374000000,1705908996380000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1705908936374000000,1705908996380000000,27
jps.module.iml.entities.serializer.save.entities.ms,1705908936374000000,1705908996380000000,0
jps.global.initialize.library.bridges.ms,1705908936374000000,1705908996380000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1705908936374000000,1705908996380000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1705908936374000000,1705908996380000000,0
jps.save.changed.project.entities.ms,1705908936374000000,1705908996380000000,2
jps.global.get.libraries.ms,1705908936374000000,1705908996380000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1705908936374000000,1705908996380000000,744
workspaceModel.moduleBridge.update.option.ms,1705908936374000000,1705908996380000000,0
workspaceModel.global.apply.state.to.project.ms,1705908936374000000,1705908996380000000,33
jps.load.project.to.empty.storage.ms,1705908936374000000,1705908996380000000,177
jps.load.initial.state.ms,1705908936374000000,1705908996380000000,7
workspaceModel.mutableEntityStorage.modify.entity.ms,1705908936374000000,1705908996380000000,9
workspaceModel.load.cache.metadata.from.file.ms,1705908936374000000,1705908996380000000,72
AWTEventQueue.eventsDispatched,1705908936374000000,1705908996380000000,7969
FlushQueue.executionTimeAvgNs,1705908936374000000,1705908996380000000,114527.48273687529
FlushQueue.tasksExecuted,1705908936374000000,1705908996380000000,6343
NonBlockingReadAction.finalizedExecutionTimeUs,1705908936374000000,1705908996380000000,1677635
NonBlockingReadAction.finalizedExecutionsCount,1705908936374000000,1705908996380000000,258
FlushQueue.queueSizeAvg,1705908936374000000,1705908996380000000,3.4091124073782124
FlushQueue.executionTimeMaxNs,1705908936374000000,1705908996380000000,73924607
FlushQueue.waitingTime90PNs,1705908936374000000,1705908996380000000,6225919
ReadAction.executionsCount,1705908936374000000,1705908996380000000,3832094
FlushQueue.waitingTimeMaxNs,1705908936374000000,1705908996380000000,93847551
FlushQueue.queueSize90P,1705908936374000000,1705908996380000000,11
WriteAction.executionsCount,1705908936374000000,1705908996380000000,61
AWTEventQueue.dispatchTime90PNs,1705908936374000000,1705908996380000000,1114111
FlushQueue.waitingTimeAvgNs,1705908936374000000,1705908996380000000,2529369.08907457
NonBlockingReadAction.failedExecutionTimeUs,1705908936374000000,1705908996380000000,7061
AWTEventQueue.dispatchTimeTotalNS,1705908936374000000,1705908996380000000,7265483500
FlushQueue.queueSizeMax,1705908936374000000,1705908996380000000,28
NonBlockingReadAction.failedExecutionsCount,1705908936374000000,1705908996380000000,2
AWTEventQueue.dispatchTimeMaxNs,1705908936374000000,1705908996380000000,73924607
FlushQueue.executionTime90PNs,1705908936374000000,1705908996380000000,177151
AWTEventQueue.dispatchTimeAvgNs,1705908936374000000,1705908996380000000,911712.0491906137
IndexesFlusher.totalContentionQuotaSpent,1705908936374000000,1705908996380000000,0
Indexes.entries.lookupDurationMaxMs,1705908936374000000,1705908996380000000,30.0
Indexes.stubs.lookupDuration90PMs,1705908936374000000,1705908996380000000,1.0
Indexes.allKeys.lookups,1705908936374000000,1705908996380000000,3.0
Indexes.stubs.lookups,1705908936374000000,1705908996380000000,914.0
Indexes.allKeys.lookupDurationMaxMs,1705908936374000000,1705908996380000000,0.0
IndexesFlusher.totalFlushesRetried,1705908936374000000,1705908996380000000,0
Indexes.entries.lookupDurationAvgMs,1705908936374000000,1705908996380000000,0.07506053268765134
Indexes.stubs.lookupDurationAvgMs,1705908936374000000,1705908996380000000,0.3358862144420131
Indexes.entries.lookups,1705908936374000000,1705908996380000000,1239.0
Indexes.allKeys.lookupDuration90PMs,1705908936374000000,1705908996380000000,0.0
IndexesFlusher.totalFlushes,1705908936374000000,1705908996380000000,59
Indexes.allKeys.lookupDurationAvgMs,1705908936374000000,1705908996380000000,0.0
IndexesFlusher.totalFlushingTimeUs,1705908936374000000,1705908996380000000,377353
Indexes.stubs.lookupDurationMaxMs,1705908936374000000,1705908996380000000,20.0
Indexes.entries.lookupDuration90PMs,1705908936374000000,1705908996380000000,0.0
FileNameCache.queries,1705908936374000000,1705908996380000000,65578954
FileNameCache.totalMisses,1705908936374000000,1705908996380000000,2922767
JVM.GC.collectionTimesMs,1705908936374000000,1705908996380000000,288
JVM.usedNativeBytes,1705908936374000000,1705908996380000000,491469928
JVM.totalCpuTimeMs,1705908936374000000,1705908996380000000,21656
JVM.GC.collections,1705908936374000000,1705908996380000000,30
JVM.maxNativeBytes,1705908936374000000,1705908996380000000,-1
JVM.totalBytesAllocated,1705908936374000000,1705908996380000000,9862792936
JVM.usedHeapBytes,1705908936374000000,1705908996380000000,920846336
JVM.maxHeapBytes,1705908936374000000,1705908996380000000,2147483648
OS.loadAverage,1705908936374000000,1705908996380000000,-1.0
JVM.threadCount,1705908936374000000,1705908996380000000,144
MappedFileStorage.totalBytesMapped,1705908996380000000,1705909056374000000,140771328
FilePageCacheLockFree.totalNativeBytesReclaimed,1705908996380000000,1705909056374000000,0
StorageLockContext.competingThreads.max,1705908996380000000,1705909056374000000,0
